index,best_match_index,best_match_score,column_scores
557,80.0,60.400000000000006,"{'konsert_namn': 87, 'lokal_namn': 64, 'konsert_biljettpris': 0, 'konserttyp_namn': 0, 'Producer': 0}"
558,80.0,69.7,"{'konsert_namn': 87, 'lokal_namn': 64, 'konsert_biljettpris': 0, 'konserttyp_namn': 55, 'Producer': 19}"
563,80.0,62.0,"{'konsert_namn': 59, 'lokal_namn': 64, 'konsert_biljettpris': 50, 'konserttyp_namn': 78, 'Producer': 0}"
591,81.0,41.2,"{'konsert_namn': 11, 'lokal_namn': 92, 'konsert_biljettpris': 0, 'konserttyp_namn': 0, 'Producer': 0}"
592,81.0,57.60000000000001,"{'konsert_namn': 19, 'lokal_namn': 92, 'konsert_biljettpris': 0, 'konserttyp_namn': 100, 'Producer': 16}"
612,80.0,64.8,"{'konsert_namn': 54, 'lokal_namn': 64, 'konsert_biljettpris': 50, 'konserttyp_namn': 78, 'Producer': 24}"
686,80.0,48.5,"{'konsert_namn': 44, 'lokal_namn': 32, 'konsert_biljettpris': 81, 'konserttyp_namn': 100, 'Producer': 0}"
687,81.0,46.20000000000001,"{'konsert_namn': 29, 'lokal_namn': 33, 'konsert_biljettpris': 100, 'konserttyp_namn': 48, 'Producer': 33}"
703,80.0,45.7,"{'konsert_namn': 26, 'lokal_namn': 41, 'konsert_biljettpris': 89, 'konserttyp_namn': 100, 'Producer': 0}"
906,80.0,52.4,"{'konsert_namn': 57, 'lokal_namn': 37, 'konsert_biljettpris': 100, 'konserttyp_namn': 18, 'Producer': 15}"
920,80.0,40.3,"{'konsert_namn': 51, 'lokal_namn': 0, 'konsert_biljettpris': 81, 'konserttyp_namn': 78, 'Producer': 20}"
978,80.0,40.1,"{'konsert_namn': 45, 'lokal_namn': 0, 'konsert_biljettpris': 81, 'konserttyp_namn': 100, 'Producer': 20}"
36,82.0,75.6,"{'konsert_namn': 60, 'lokal_namn': 79, 'konsert_biljettpris': 100, 'konserttyp_namn': 100, 'Producer': 0}"
48,83.0,35.800000000000004,"{'konsert_namn': 29, 'lokal_namn': 40, 'konsert_biljettpris': 0, 'konserttyp_namn': 48, 'Producer': 17}"
60,82.0,48.5,"{'konsert_namn': 30, 'lokal_namn': 0, 'konsert_biljettpris': 65, 'konserttyp_namn': 100, 'Producer': 100}"
61,82.0,65.0,"{'konsert_namn': 43, 'lokal_namn': 79, 'konsert_biljettpris': 100, 'konserttyp_namn': 62, 'Producer': 0}"
70,82.0,49.2,"{'konsert_namn': 34, 'lokal_namn': 64, 'konsert_biljettpris': 0, 'konserttyp_namn': 100, 'Producer': 0}"
75,82.0,72.0,"{'konsert_namn': 56, 'lokal_namn': 79, 'konsert_biljettpris': 80, 'konserttyp_namn': 100, 'Producer': 0}"
395,83.0,63.9,"{'konsert_namn': 65, 'lokal_namn': 20, 'konsert_biljettpris': 38, 'konserttyp_namn': 61, 'Producer': 100}"
413,83.0,65.9,"{'konsert_namn': 65, 'lokal_namn': 24, 'konsert_biljettpris': 42, 'konserttyp_namn': 61, 'Producer': 100}"
421,82.0,53.0,"{'konsert_namn': 31, 'lokal_namn': 21, 'konsert_biljettpris': 100, 'konserttyp_namn': 22, 'Producer': 100}"
450,83.0,63.9,"{'konsert_namn': 65, 'lokal_namn': 20, 'konsert_biljettpris': 38, 'konserttyp_namn': 61, 'Producer': 100}"
468,83.0,65.9,"{'konsert_namn': 65, 'lokal_namn': 24, 'konsert_biljettpris': 42, 'konserttyp_namn': 61, 'Producer': 100}"
476,82.0,53.0,"{'konsert_namn': 31, 'lokal_namn': 21, 'konsert_biljettpris': 100, 'konserttyp_namn': 22, 'Producer': 100}"
508,82.0,69.30000000000001,"{'konsert_namn': 29, 'lokal_namn': 79, 'konsert_biljettpris': 65, 'konserttyp_namn': 72, 'Producer': 62}"
545,82.0,67.9,"{'konsert_namn': 37, 'lokal_namn': 79, 'konsert_biljettpris': 65, 'konserttyp_namn': 40, 'Producer': 55}"
546,82.0,77.7,"{'konsert_namn': 35, 'lokal_namn': 79, 'konsert_biljettpris': 46, 'konserttyp_namn': 75, 'Producer': 100}"
547,82.0,52.3,"{'konsert_namn': 21, 'lokal_namn': 79, 'konsert_biljettpris': 59, 'konserttyp_namn': 30, 'Producer': 17}"
564,83.0,39.7,"{'konsert_namn': 20, 'lokal_namn': 24, 'konsert_biljettpris': 23, 'konserttyp_namn': 70, 'Producer': 64}"
577,82.0,59.3,"{'konsert_namn': 16, 'lokal_namn': 64, 'konsert_biljettpris': 65, 'konserttyp_namn': 78, 'Producer': 65}"
578,82.0,63.1,"{'konsert_namn': 14, 'lokal_namn': 79, 'konsert_biljettpris': 65, 'konserttyp_namn': 78, 'Producer': 58}"
579,82.0,58.5,"{'konsert_namn': 38, 'lokal_namn': 64, 'konsert_biljettpris': 49, 'konserttyp_namn': 78, 'Producer': 25}"
654,82.0,57.5,"{'konsert_namn': 37, 'lokal_namn': 90, 'konsert_biljettpris': 0, 'konserttyp_namn': 67, 'Producer': 0}"
685,83.0,40.2,"{'konsert_namn': 30, 'lokal_namn': 24, 'konsert_biljettpris': 36, 'konserttyp_namn': 64, 'Producer': 43}"
907,82.0,60.2,"{'konsert_namn': 27, 'lokal_namn': 79, 'konsert_biljettpris': 100, 'konserttyp_namn': 78, 'Producer': 0}"
921,82.0,64.7,"{'konsert_namn': 38, 'lokal_namn': 79, 'konsert_biljettpris': 79, 'konserttyp_namn': 100, 'Producer': 0}"
923,82.0,36.5,"{'konsert_namn': 25, 'lokal_namn': 51, 'konsert_biljettpris': 0, 'konserttyp_namn': 61, 'Producer': 0}"
979,82.0,50.0,"{'konsert_namn': 0, 'lokal_namn': 100, 'konsert_biljettpris': 100, 'konserttyp_namn': 0, 'Producer': 0}"
16,84.0,70.19999999999999,"{'konsert_namn': 65, 'lokal_namn': 100, 'konsert_biljettpris': 16, 'konserttyp_namn': 26, 'Producer': 0}"
17,85.0,54.400000000000006,"{'konsert_namn': 57, 'lokal_namn': 29, 'konsert_biljettpris': 100, 'konserttyp_namn': 100, 'Producer': 0}"
21,85.0,43.0,"{'konsert_namn': 50, 'lokal_namn': 8, 'konsert_biljettpris': 100, 'konserttyp_namn': 64, 'Producer': 17}"
46,84.0,64.4,"{'konsert_namn': 47, 'lokal_namn': 100, 'konsert_biljettpris': 27, 'konserttyp_namn': 29, 'Producer': 0}"
394,85.0,79.10000000000001,"{'konsert_namn': 82, 'lokal_namn': 67, 'konsert_biljettpris': 100, 'konserttyp_namn': 67, 'Producer': 14}"
407,85.0,40.8,"{'konsert_namn': 49, 'lokal_namn': 16, 'konsert_biljettpris': 100, 'konserttyp_namn': 48, 'Producer': 0}"
422,84.0,62.2,"{'konsert_namn': 35, 'lokal_namn': 100, 'konsert_biljettpris': 16, 'konserttyp_namn': 26, 'Producer': 20}"
449,85.0,79.10000000000001,"{'konsert_namn': 82, 'lokal_namn': 67, 'konsert_biljettpris': 100, 'konserttyp_namn': 67, 'Producer': 14}"
462,85.0,40.8,"{'konsert_namn': 49, 'lokal_namn': 16, 'konsert_biljettpris': 100, 'konserttyp_namn': 48, 'Producer': 0}"
477,84.0,62.2,"{'konsert_namn': 35, 'lokal_namn': 100, 'konsert_biljettpris': 16, 'konserttyp_namn': 26, 'Producer': 20}"
552,84.0,71.4,"{'konsert_namn': 36, 'lokal_namn': 100, 'konsert_biljettpris': 73, 'konserttyp_namn': 27, 'Producer': 35}"
553,84.0,67.80000000000001,"{'konsert_namn': 36, 'lokal_namn': 100, 'konsert_biljettpris': 78, 'konserttyp_namn': 16, 'Producer': 20}"
897,85.0,28.200000000000003,"{'konsert_namn': 24, 'lokal_namn': 42, 'konsert_biljettpris': 0, 'konserttyp_namn': 18, 'Producer': 0}"
898,85.0,30.3,"{'konsert_namn': 33, 'lokal_namn': 16, 'konsert_biljettpris': 0, 'konserttyp_namn': 67, 'Producer': 20}"
899,85.0,51.199999999999996,"{'konsert_namn': 51, 'lokal_namn': 29, 'konsert_biljettpris': 100, 'konserttyp_namn': 64, 'Producer': 14}"
18,87.0,72.8,"{'konsert_namn': 52, 'lokal_namn': 100, 'konsert_biljettpris': 89, 'konserttyp_namn': 31, 'Producer': 0}"
19,89.0,76.1,"{'konsert_namn': 91, 'lokal_namn': 59, 'konsert_biljettpris': 61, 'konserttyp_namn': 70, 'Producer': 15}"
406,87.0,78.7,"{'konsert_namn': 57, 'lokal_namn': 100, 'konsert_biljettpris': 89, 'konserttyp_namn': 70, 'Producer': 0}"
461,87.0,78.7,"{'konsert_namn': 57, 'lokal_namn': 100, 'konsert_biljettpris': 89, 'konserttyp_namn': 70, 'Producer': 0}"
537,87.0,76.4,"{'konsert_namn': 52, 'lokal_namn': 100, 'konsert_biljettpris': 89, 'konserttyp_namn': 67, 'Producer': 0}"
901,86.0,59.2,"{'konsert_namn': 99, 'lokal_namn': 0, 'konsert_biljettpris': 100, 'konserttyp_namn': 96, 'Producer': 0}"
49,90.0,43.0,"{'konsert_namn': 44, 'lokal_namn': 46, 'konsert_biljettpris': 0, 'konserttyp_namn': 70, 'Producer': 0}"
65,92.0,36.8,"{'konsert_namn': 42, 'lokal_namn': 0, 'konsert_biljettpris': 0, 'konserttyp_namn': 0, 'Producer': 100}"
68,90.0,24.6,"{'konsert_namn': 44, 'lokal_namn': 0, 'konsert_biljettpris': 0, 'konserttyp_namn': 70, 'Producer': 0}"
69,92.0,31.200000000000003,"{'konsert_namn': 46, 'lokal_namn': 0, 'konsert_biljettpris': 0, 'konserttyp_namn': 62, 'Producer': 33}"
426,91.0,43.50000000000001,"{'konsert_namn': 19, 'lokal_namn': 48, 'konsert_biljettpris': 48, 'konserttyp_namn': 53, 'Producer': 33}"
481,91.0,43.50000000000001,"{'konsert_namn': 19, 'lokal_namn': 48, 'konsert_biljettpris': 48, 'konserttyp_namn': 53, 'Producer': 33}"
539,92.0,67.9,"{'konsert_namn': 37, 'lokal_namn': 64, 'konsert_biljettpris': 67, 'konserttyp_namn': 78, 'Producer': 65}"
540,92.0,62.900000000000006,"{'konsert_namn': 57, 'lokal_namn': 64, 'konsert_biljettpris': 67, 'konserttyp_namn': 78, 'Producer': 0}"
556,90.0,36.0,"{'konsert_namn': 44, 'lokal_namn': 46, 'konsert_biljettpris': 0, 'konserttyp_namn': 0, 'Producer': 0}"
573,92.0,47.9,"{'konsert_namn': 31, 'lokal_namn': 64, 'konsert_biljettpris': 0, 'konserttyp_namn': 55, 'Producer': 22}"
701,91.0,39.2,"{'konsert_namn': 25, 'lokal_namn': 48, 'konsert_biljettpris': 0, 'konserttyp_namn': 100, 'Producer': 0}"
900,92.0,39.6,"{'konsert_namn': 50, 'lokal_namn': 25, 'konsert_biljettpris': 24, 'konserttyp_namn': 42, 'Producer': 15}"
596,94.0,51.6,"{'konsert_namn': 30, 'lokal_namn': 65, 'konsert_biljettpris': 100, 'konserttyp_namn': 36, 'Producer': 0}"
12,95.0,30.6,"{'konsert_namn': 30, 'lokal_namn': 17, 'konsert_biljettpris': 0, 'konserttyp_namn': 64, 'Producer': 27}"
13,95.0,39.400000000000006,"{'konsert_namn': 39, 'lokal_namn': 22, 'konsert_biljettpris': 0, 'konserttyp_namn': 100, 'Producer': 25}"
14,95.0,33.0,"{'konsert_namn': 33, 'lokal_namn': 27, 'konsert_biljettpris': 0, 'konserttyp_namn': 64, 'Producer': 13}"
528,95.0,52.1,"{'konsert_namn': 39, 'lokal_namn': 46, 'konsert_biljettpris': 43, 'konserttyp_namn': 52, 'Producer': 43}"
862,96.0,38.0,"{'konsert_namn': 24, 'lokal_namn': 30, 'konsert_biljettpris': 100, 'konserttyp_namn': 64, 'Producer': 0}"
29,98.0,71.0,"{'konsert_namn': 40, 'lokal_namn': 100, 'konsert_biljettpris': 38, 'konserttyp_namn': 82, 'Producer': 15}"
30,99.0,78.3,"{'konsert_namn': 71, 'lokal_namn': 79, 'konsert_biljettpris': 83, 'konserttyp_namn': 100, 'Producer': 0}"
33,99.0,25.6,"{'konsert_namn': 43, 'lokal_namn': 21, 'konsert_biljettpris': 0, 'konserttyp_namn': 0, 'Producer': 0}"
34,99.0,34.800000000000004,"{'konsert_namn': 46, 'lokal_namn': 9, 'konsert_biljettpris': 0, 'konserttyp_namn': 62, 'Producer': 33}"
409,99.0,72.1,"{'konsert_namn': 59, 'lokal_namn': 81, 'konsert_biljettpris': 83, 'konserttyp_namn': 78, 'Producer': 0}"
411,98.0,33.2,"{'konsert_namn': 31, 'lokal_namn': 27, 'konsert_biljettpris': 0, 'konserttyp_namn': 56, 'Producer': 22}"
464,99.0,72.1,"{'konsert_namn': 59, 'lokal_namn': 81, 'konsert_biljettpris': 83, 'konserttyp_namn': 78, 'Producer': 0}"
466,98.0,33.2,"{'konsert_namn': 31, 'lokal_namn': 27, 'konsert_biljettpris': 0, 'konserttyp_namn': 56, 'Producer': 22}"
512,99.0,75.0,"{'konsert_namn': 59, 'lokal_namn': 81, 'konsert_biljettpris': 42, 'konserttyp_namn': 76, 'Producer': 36}"
514,99.0,79.0,"{'konsert_namn': 59, 'lokal_namn': 69, 'konsert_biljettpris': 42, 'konserttyp_namn': 36, 'Producer': 100}"
621,99.0,61.800000000000004,"{'konsert_namn': 59, 'lokal_namn': 79, 'konsert_biljettpris': 50, 'konserttyp_namn': 0, 'Producer': 8}"
623,98.0,49.3,"{'konsert_namn': 46, 'lokal_namn': 34, 'konsert_biljettpris': 33, 'konserttyp_namn': 40, 'Producer': 50}"
699,99.0,40.800000000000004,"{'konsert_namn': 50, 'lokal_namn': 20, 'konsert_biljettpris': 0, 'konserttyp_namn': 62, 'Producer': 33}"
986,98.0,67.60000000000001,"{'konsert_namn': 34, 'lokal_namn': 100, 'konsert_biljettpris': 70, 'konserttyp_namn': 22, 'Producer': 24}"
990,98.0,11.200000000000001,"{'konsert_namn': 28, 'lokal_namn': 0, 'konsert_biljettpris': 0, 'konserttyp_namn': 0, 'Producer': 0}"
992,98.0,35.00000000000001,"{'konsert_namn': 19, 'lokal_namn': 39, 'konsert_biljettpris': 0, 'konserttyp_namn': 56, 'Producer': 31}"
408,100.0,57.2,"{'konsert_namn': 20, 'lokal_namn': 100, 'konsert_biljettpris': 9, 'konserttyp_namn': 25, 'Producer': 29}"
463,100.0,57.2,"{'konsert_namn': 20, 'lokal_namn': 100, 'konsert_biljettpris': 9, 'konserttyp_namn': 25, 'Producer': 29}"
995,100.0,30.900000000000006,"{'konsert_namn': 31, 'lokal_namn': 27, 'konsert_biljettpris': 0, 'konserttyp_namn': 31, 'Producer': 23}"
996,100.0,27.1,"{'konsert_namn': 31, 'lokal_namn': 19, 'konsert_biljettpris': 9, 'konserttyp_namn': 18, 'Producer': 22}"
997,100.0,41.800000000000004,"{'konsert_namn': 46, 'lokal_namn': 39, 'konsert_biljettpris': 0, 'konserttyp_namn': 16, 'Producer': 31}"
604,104.0,75.7,"{'konsert_namn': 21, 'lokal_namn': 100, 'konsert_biljettpris': 21, 'konserttyp_namn': 52, 'Producer': 100}"
987,104.0,67.8,"{'konsert_namn': 37, 'lokal_namn': 100, 'konsert_biljettpris': 60, 'konserttyp_namn': 70, 'Producer': 0}"
11,105.0,53.300000000000004,"{'konsert_namn': 58, 'lokal_namn': 0, 'konsert_biljettpris': 57, 'konserttyp_namn': 78, 'Producer': 83}"
37,105.0,44.0,"{'konsert_namn': 58, 'lokal_namn': 27, 'konsert_biljettpris': 22, 'konserttyp_namn': 78, 'Producer': 0}"
47,105.0,37.10000000000001,"{'konsert_namn': 58, 'lokal_namn': 0, 'konsert_biljettpris': 61, 'konserttyp_namn': 78, 'Producer': 0}"
525,105.0,50.6,"{'konsert_namn': 46, 'lokal_namn': 34, 'konsert_biljettpris': 69, 'konserttyp_namn': 55, 'Producer': 31}"
548,105.0,65.7,"{'konsert_namn': 58, 'lokal_namn': 39, 'konsert_biljettpris': 19, 'konserttyp_namn': 78, 'Producer': 86}"
698,105.0,75.0,"{'konsert_namn': 58, 'lokal_namn': 100, 'konsert_biljettpris': 57, 'konserttyp_namn': 61, 'Producer': 0}"
922,105.0,55.900000000000006,"{'konsert_namn': 58, 'lokal_namn': 0, 'konsert_biljettpris': 61, 'konserttyp_namn': 100, 'Producer': 83}"
988,105.0,68.10000000000001,"{'konsert_namn': 58, 'lokal_namn': 29, 'konsert_biljettpris': 61, 'konserttyp_namn': 100, 'Producer': 86}"
31,107.0,60.400000000000006,"{'konsert_namn': 24, 'lokal_namn': 79, 'konsert_biljettpris': 0, 'konserttyp_namn': 56, 'Producer': 68}"
67,107.0,64.4,"{'konsert_namn': 24, 'lokal_namn': 64, 'konsert_biljettpris': 100, 'konserttyp_namn': 56, 'Producer': 68}"
399,107.0,61.2,"{'konsert_namn': 22, 'lokal_namn': 79, 'konsert_biljettpris': 80, 'konserttyp_namn': 74, 'Producer': 27}"
425,107.0,65.4,"{'konsert_namn': 30, 'lokal_namn': 79, 'konsert_biljettpris': 100, 'konserttyp_namn': 64, 'Producer': 27}"
454,107.0,61.2,"{'konsert_namn': 22, 'lokal_namn': 79, 'konsert_biljettpris': 80, 'konserttyp_namn': 74, 'Producer': 27}"
480,107.0,65.4,"{'konsert_namn': 30, 'lokal_namn': 79, 'konsert_biljettpris': 100, 'konserttyp_namn': 64, 'Producer': 27}"
516,107.0,71.9,"{'konsert_namn': 30, 'lokal_namn': 79, 'konsert_biljettpris': 27, 'konserttyp_namn': 56, 'Producer': 100}"
526,107.0,61.300000000000004,"{'konsert_namn': 30, 'lokal_namn': 79, 'konsert_biljettpris': 57, 'konserttyp_namn': 74, 'Producer': 23}"
574,107.0,53.2,"{'konsert_namn': 30, 'lokal_namn': 64, 'konsert_biljettpris': 70, 'konserttyp_namn': 50, 'Producer': 18}"
693,107.0,28.800000000000004,"{'konsert_namn': 39, 'lokal_namn': 17, 'konsert_biljettpris': 0, 'konserttyp_namn': 64, 'Producer': 0}"
694,107.0,37.800000000000004,"{'konsert_namn': 42, 'lokal_namn': 24, 'konsert_biljettpris': 0, 'konserttyp_namn': 64, 'Producer': 25}"
695,107.0,19.200000000000003,"{'konsert_namn': 31, 'lokal_namn': 17, 'konsert_biljettpris': 0, 'konserttyp_namn': 0, 'Producer': 0}"
696,107.0,25.800000000000004,"{'konsert_namn': 42, 'lokal_namn': 0, 'konsert_biljettpris': 0, 'konserttyp_namn': 64, 'Producer': 13}"
925,107.0,42.6,"{'konsert_namn': 34, 'lokal_namn': 63, 'konsert_biljettpris': 14, 'konserttyp_namn': 24, 'Producer': 0}"
989,107.0,76.2,"{'konsert_namn': 49, 'lokal_namn': 100, 'konsert_biljettpris': 0, 'konserttyp_namn': 56, 'Producer': 55}"
991,107.0,41.50000000000001,"{'konsert_namn': 31, 'lokal_namn': 23, 'konsert_biljettpris': 43, 'konserttyp_namn': 100, 'Producer': 28}"
32,108.0,45.5,"{'konsert_namn': 74, 'lokal_namn': 0, 'konsert_biljettpris': 49, 'konserttyp_namn': 100, 'Producer': 5}"
410,108.0,73.69999999999999,"{'konsert_namn': 78, 'lokal_namn': 60, 'konsert_biljettpris': 49, 'konserttyp_namn': 100, 'Producer': 18}"
446,108.0,68.99999999999999,"{'konsert_namn': 67, 'lokal_namn': 60, 'konsert_biljettpris': 44, 'konserttyp_namn': 100, 'Producer': 19}"
447,108.0,66.6,"{'konsert_namn': 67, 'lokal_namn': 60, 'konsert_biljettpris': 44, 'konserttyp_namn': 76, 'Producer': 19}"
465,108.0,73.69999999999999,"{'konsert_namn': 78, 'lokal_namn': 60, 'konsert_biljettpris': 49, 'konserttyp_namn': 100, 'Producer': 18}"
501,108.0,68.99999999999999,"{'konsert_namn': 67, 'lokal_namn': 60, 'konsert_biljettpris': 44, 'konserttyp_namn': 100, 'Producer': 19}"
502,108.0,66.6,"{'konsert_namn': 67, 'lokal_namn': 60, 'konsert_biljettpris': 44, 'konserttyp_namn': 76, 'Producer': 19}"
697,108.0,68.4,"{'konsert_namn': 36, 'lokal_namn': 60, 'konsert_biljettpris': 67, 'konserttyp_namn': 97, 'Producer': 68}"
180,114.0,49.6,"{'konsert_namn': 36, 'lokal_namn': 26, 'konsert_biljettpris': 100, 'konserttyp_namn': 82, 'Producer': 33}"
595,114.0,43.900000000000006,"{'konsert_namn': 26, 'lokal_namn': 38, 'konsert_biljettpris': 100, 'konserttyp_namn': 53, 'Producer': 15}"
932,114.0,24.6,"{'konsert_namn': 14, 'lokal_namn': 33, 'konsert_biljettpris': 0, 'konserttyp_namn': 58, 'Producer': 0}"
1170,114.0,49.6,"{'konsert_namn': 36, 'lokal_namn': 26, 'konsert_biljettpris': 100, 'konserttyp_namn': 82, 'Producer': 33}"
90,116.0,33.400000000000006,"{'konsert_namn': 24, 'lokal_namn': 39, 'konsert_biljettpris': 0, 'konserttyp_namn': 82, 'Producer': 0}"
91,116.0,40.400000000000006,"{'konsert_namn': 29, 'lokal_namn': 27, 'konsert_biljettpris': 0, 'konserttyp_namn': 64, 'Producer': 58}"
443,116.0,37.0,"{'konsert_namn': 24, 'lokal_namn': 39, 'konsert_biljettpris': 0, 'konserttyp_namn': 64, 'Producer': 27}"
444,116.0,36.0,"{'konsert_namn': 24, 'lokal_namn': 39, 'konsert_biljettpris': 0, 'konserttyp_namn': 64, 'Producer': 22}"
498,116.0,37.0,"{'konsert_namn': 24, 'lokal_namn': 39, 'konsert_biljettpris': 0, 'konserttyp_namn': 64, 'Producer': 27}"
499,116.0,36.0,"{'konsert_namn': 24, 'lokal_namn': 39, 'konsert_biljettpris': 0, 'konserttyp_namn': 64, 'Producer': 22}"
610,115.0,74.7,"{'konsert_namn': 54, 'lokal_namn': 79, 'konsert_biljettpris': 55, 'konserttyp_namn': 40, 'Producer': 60}"
993,115.0,38.7,"{'konsert_namn': 20, 'lokal_namn': 41, 'konsert_biljettpris': 67, 'konserttyp_namn': 76, 'Producer': 0}"
442,120.0,47.900000000000006,"{'konsert_namn': 36, 'lokal_namn': 30, 'konsert_biljettpris': 33, 'konserttyp_namn': 100, 'Producer': 41}"
497,120.0,47.900000000000006,"{'konsert_namn': 36, 'lokal_namn': 30, 'konsert_biljettpris': 33, 'konserttyp_namn': 100, 'Producer': 41}"
533,120.0,75.49999999999999,"{'konsert_namn': 42, 'lokal_namn': 100, 'konsert_biljettpris': 29, 'konserttyp_namn': 100, 'Producer': 29}"
675,119.0,56.4,"{'konsert_namn': 24, 'lokal_namn': 26, 'konsert_biljettpris': 100, 'konserttyp_namn': 64, 'Producer': 100}"
678,119.0,39.4,"{'konsert_namn': 36, 'lokal_namn': 20, 'konsert_biljettpris': 100, 'konserttyp_namn': 70, 'Producer': 0}"
1015,117.0,49.2,"{'konsert_namn': 25, 'lokal_namn': 67, 'konsert_biljettpris': 0, 'konserttyp_namn': 56, 'Producer': 34}"
1016,118.0,36.3,"{'konsert_namn': 31, 'lokal_namn': 21, 'konsert_biljettpris': 100, 'konserttyp_namn': 55, 'Producer': 0}"
1019,119.0,62.6,"{'konsert_namn': 28, 'lokal_namn': 40, 'konsert_biljettpris': 100, 'konserttyp_namn': 54, 'Producer': 100}"
1020,119.0,68.80000000000001,"{'konsert_namn': 26, 'lokal_namn': 46, 'konsert_biljettpris': 100, 'konserttyp_namn': 100, 'Producer': 100}"
635,124.0,68.80000000000001,"{'konsert_namn': 47, 'lokal_namn': 79, 'konsert_biljettpris': 84, 'konserttyp_namn': 30, 'Producer': 35}"
1021,125.0,71.4,"{'konsert_namn': 72, 'lokal_namn': 37, 'konsert_biljettpris': 0, 'konserttyp_namn': 78, 'Producer': 100}"
1006,127.0,44.0,"{'konsert_namn': 48, 'lokal_namn': 40, 'konsert_biljettpris': 59, 'konserttyp_namn': 29, 'Producer': 0}"
1007,128.0,39.800000000000004,"{'konsert_namn': 38, 'lokal_namn': 30, 'konsert_biljettpris': 0, 'konserttyp_namn': 64, 'Producer': 31}"
441,131.0,29.1,"{'konsert_namn': 26, 'lokal_namn': 23, 'konsert_biljettpris': 0, 'konserttyp_namn': 43, 'Producer': 26}"
496,131.0,29.1,"{'konsert_namn': 26, 'lokal_namn': 23, 'konsert_biljettpris': 0, 'konserttyp_namn': 43, 'Producer': 26}"
1005,130.0,64.9,"{'konsert_namn': 33, 'lokal_namn': 49, 'konsert_biljettpris': 43, 'konserttyp_namn': 78, 'Producer': 100}"
93,141.0,62.4,"{'konsert_namn': 100, 'lokal_namn': 17, 'konsert_biljettpris': 89, 'konserttyp_namn': 67, 'Producer': 0}"
95,141.0,41.4,"{'konsert_namn': 35, 'lokal_namn': 0, 'konsert_biljettpris': 0, 'konserttyp_namn': 74, 'Producer': 100}"
96,141.0,54.800000000000004,"{'konsert_namn': 77, 'lokal_namn': 46, 'konsert_biljettpris': 0, 'konserttyp_namn': 56, 'Producer': 0}"
97,141.0,28.6,"{'konsert_namn': 33, 'lokal_namn': 28, 'konsert_biljettpris': 0, 'konserttyp_namn': 42, 'Producer': 0}"
445,141.0,32.7,"{'konsert_namn': 29, 'lokal_namn': 36, 'konsert_biljettpris': 0, 'konserttyp_namn': 67, 'Producer': 0}"
500,141.0,32.7,"{'konsert_namn': 29, 'lokal_namn': 36, 'konsert_biljettpris': 0, 'konserttyp_namn': 67, 'Producer': 0}"
597,141.0,25.2,"{'konsert_namn': 18, 'lokal_namn': 20, 'konsert_biljettpris': 0, 'konserttyp_namn': 100, 'Producer': 0}"
92,151.0,60.699999999999996,"{'konsert_namn': 52, 'lokal_namn': 60, 'konsert_biljettpris': 49, 'konserttyp_namn': 84, 'Producer': 13}"
94,152.0,30.100000000000005,"{'konsert_namn': 18, 'lokal_namn': 16, 'konsert_biljettpris': 71, 'konserttyp_namn': 36, 'Producer': 29}"
679,155.0,57.500000000000014,"{'konsert_namn': 46, 'lokal_namn': 53, 'konsert_biljettpris': 100, 'konserttyp_namn': 67, 'Producer': 6}"
689,156.0,26.7,"{'konsert_namn': 21, 'lokal_namn': 35, 'konsert_biljettpris': 12, 'konserttyp_namn': 31, 'Producer': 0}"
691,156.0,39.4,"{'konsert_namn': 36, 'lokal_namn': 29, 'konsert_biljettpris': 24, 'konserttyp_namn': 74, 'Producer': 18}"
690,159.0,36.8,"{'konsert_namn': 32, 'lokal_namn': 10, 'konsert_biljettpris': 100, 'konserttyp_namn': 100, 'Producer': 0}"
139,161.0,49.5,"{'konsert_namn': 20, 'lokal_namn': 34, 'konsert_biljettpris': 38, 'konserttyp_namn': 41, 'Producer': 100}"
420,176.0,39.1,"{'konsert_namn': 19, 'lokal_namn': 38, 'konsert_biljettpris': 0, 'konserttyp_namn': 67, 'Producer': 48}"
475,176.0,39.1,"{'konsert_namn': 19, 'lokal_namn': 38, 'konsert_biljettpris': 0, 'konserttyp_namn': 67, 'Producer': 48}"
113,177.0,24.9,"{'konsert_namn': 15, 'lokal_namn': 26, 'konsert_biljettpris': 21, 'konserttyp_namn': 64, 'Producer': 0}"
734,178.0,26.6,"{'konsert_namn': 35, 'lokal_namn': 7, 'konsert_biljettpris': 0, 'konserttyp_namn': 64, 'Producer': 17}"
735,178.0,30.0,"{'konsert_namn': 21, 'lokal_namn': 29, 'konsert_biljettpris': 0, 'konserttyp_namn': 100, 'Producer': 0}"
737,178.0,17.6,"{'konsert_namn': 28, 'lokal_namn': 0, 'konsert_biljettpris': 0, 'konserttyp_namn': 64, 'Producer': 0}"
740,178.0,13.0,"{'konsert_namn': 21, 'lokal_namn': 1, 'konsert_biljettpris': 0, 'konserttyp_namn': 42, 'Producer': 0}"
1098,178.0,36.400000000000006,"{'konsert_namn': 27, 'lokal_namn': 39, 'konsert_biljettpris': 0, 'konserttyp_namn': 100, 'Producer': 0}"
1136,178.0,22.700000000000003,"{'konsert_namn': 20, 'lokal_namn': 18, 'konsert_biljettpris': 39, 'konserttyp_namn': 36, 'Producer': 0}"
